Loop View,Loop ID,Loop Name,Loop Status,Compliance Status,Tags,Created Date,Closing Date,Expiration Date,Listing Date,Joined Date,Offer Date,Address,Price,Created By,Created By Admin,Agents,Property Address / City,Property Address / Country,Property Address / County,Property Address / State/Prov,Property Address / Street Name,Property Address / Street Number,Property Address / Zip/Postal Code,Contract Dates / Closing Date,Contract Dates / Contract Agreement Date,Financials / Earnest Money Amount,Financials / Earnest Money Held By,Financials / Purchase/Sale Price,Financials / Sale Commission Rate,Financials / Sale Commission Split $ - Buy Side,Financials / Sale Commission Split $ - Sell Side,Financials / Sale Commission Split % - Buy Side,Financials / Sale Commission Split % - Sell Side,Financials / Sale Commission Total,Listing Information / Current Price,Listing Information / Original Price,Listing Information / Listing Date,Property / Bathrooms,Property / Bedrooms,Property / Lot Size,Property / Square Footage,Property / Type,Property / Year Built,Referral / Referral %,Referral / Referral Source,Company Information / office managing broker,Net to Office
300000235,300000235,"627 Elm St, Atlanta, GA 30000",Sold,Approved,,2025-04-26,2025-09-08,2025-10-23,2025-04-26,2025-04-26,2025-07-11,"627 Elm St, Atlanta, GA 30000","$245,900.00",Amanda Garcia,false,Amanda Garcia,Atlanta,USA,Fulton,GA,"Elm St,",627,30000,2025-09-08,2025-07-11,"$2,459.00",Broker,"$245,900.00",3%,,"$7,377.00",0%,3%,"$7,377.00","$245,900.00","$264,900.00",04/26/2025,5,5,6989,1608,Land,1987,0%,Walk-in,John Broker,"$1,475.40"
300000236,300000236,"5113 Washington Ave, Smyrna, GA 30000",Sold,Approved,,2025-03-01,2025-05-20,2025-08-28,2025-03-01,2025-03-01,2025-03-24,"5113 Washington Ave, Smyrna, GA 30000","$356,000.00",Emily Chen,false,Emily Chen,Smyrna,USA,Fulton,GA,"Washington Ave,",5113,30000,2025-05-20,2025-03-24,"$3,560.00",Broker,"$356,000.00",3%,"$10,680.00",,3%,0%,"$10,680.00","$356,000.00","$393,000.00",03/01/2025,4,5,32400,3340,Townhouse,2001,0%,Open House,John Broker,"$2,136.00"
300000237,300000237,"7921 Maple Dr, Kennesaw, GA 30000",Active Listings,Pending,,2025-11-30,,2026-05-29,2025-11-30,2025-11-30,,"7921 Maple Dr, Kennesaw, GA 30000","$335,000.00",Sarah Miller,false,Sarah Miller,Kennesaw,USA,Fulton,GA,"Maple Dr,",7921,30000,,,"$3,350.00",Broker,"$335,000.00",3%,,"$10,050.00",0%,3%,"$10,050.00","$335,000.00","$352,000.00",11/30/2025,4,5,9670,2372,Land,2013,0%,Sphere of Influence,John Broker,"$2,010.00"
300000238,300000238,"9433 Elm St, Smyrna, GA 30000",Sold,Approved,,2025-02-06,2025-05-24,2025-08-05,2025-02-06,2025-02-06,2025-04-07,"9433 Elm St, Smyrna, GA 30000","$514,900.00",Sarah Miller,false,Sarah Miller,Smyrna,USA,Fulton,GA,"Elm St,",9433,30000,2025-05-24,2025-04-07,"$5,149.00",Broker,"$514,900.00",3%,,"$15,447.00",0%,3%,"$15,447.00","$514,900.00","$514,900.00",02/06/2025,4,5,11094,3733,Multi-Family,1992,25%,Referral,John Broker,"$3,089.40"
300000239,300000239,"4397 Maple Dr, Kennesaw, GA 30000",Sold,Approved,Top Producer,2025-02-22,2025-05-04,2025-08-21,2025-02-22,2025-02-22,2025-03-24,"4397 Maple Dr, Kennesaw, GA 30000","$857,900.00",Ashley Martin,false,Ashley Martin,Kennesaw,USA,Fulton,GA,"Maple Dr,",4397,30000,2025-05-04,2025-03-24,"$8,579.00",Broker,"$857,900.00",3%,"$25,737.00",,3%,0%,"$25,737.00","$857,900.00","$866,900.00",02/22/2025,3,6,32308,3513,Multi-Family,1989,0%,Facebook Ads,John Broker,"$5,147.40"
300000240,300000240,"8043 Hillcrest Rd, Alpharetta, GA 30000",Under Contract,Pending,Top Producer,2026-01-28,2026-05-01,2026-07-27,2026-01-28,2026-01-28,2026-03-29,"8043 Hillcrest Rd, Alpharetta, GA 30000","$1,295,000.00",Emily Chen,false,Emily Chen,Alpharetta,USA,Fulton,GA,"Hillcrest Rd,",8043,30000,2026-05-01,2026-03-29,"$12,950.00",Broker,"$1,295,000.00",3%,,"$38,850.00",0%,3%,"$38,850.00","$1,295,000.00","$1,295,000.00",01/28/2026,4,4,32032,2252,Single Family,1984,0%,Sphere of Influence,John Broker,"$7,770.00"
300000241,300000241,"7891 Cedar Blvd, Smyrna, GA 30000",Sold,Approved,,2025-05-18,2025-08-16,2025-11-14,2025-05-18,2025-05-18,2025-06-27,"7891 Cedar Blvd, Smyrna, GA 30000","$663,900.00",Matthew Thompson,false,Matthew Thompson,Smyrna,USA,Fulton,GA,"Cedar Blvd,",7891,30000,2025-08-16,2025-06-27,"$6,639.00",Broker,"$663,900.00",3%,"$19,917.00","$19,917.00",3%,3%,"$39,834.00","$663,900.00","$663,900.00",05/18/2025,2,6,8386,3962,Townhouse,2006,0%,Walk-in,John Broker,"$7,966.80"
300000242,300000242,"3572 Elm St, Lawrenceville, GA 30000",Archived,Pending,Top Producer,2025-05-25,,2025-11-21,2025-05-25,2025-05-25,2025-08-21,"3572 Elm St, Lawrenceville, GA 30000","$1,120,900.00",Matthew Thompson,false,Matthew Thompson,Lawrenceville,USA,Fulton,GA,"Elm St,",3572,30000,,2025-08-21,"$11,209.00",Broker,"$1,120,900.00",3%,,"$33,627.00",0%,3%,"$33,627.00","$1,120,900.00","$1,120,900.00",05/25/2025,3,5,9710,4029,Multi-Family,1982,0%,Sphere of Influence,John Broker,"$6,725.40"
300000243,300000243,"1482 Cedar Blvd, Woodstock, GA 30000",Archived,Pending,,2025-05-15,,2025-11-11,2025-05-15,2025-05-15,2025-05-20,"1482 Cedar Blvd, Woodstock, GA 30000","$356,000.00",Matthew Thompson,false,Matthew Thompson,Woodstock,USA,Fulton,GA,"Cedar Blvd,",1482,30000,,2025-05-20,"$3,560.00",Broker,"$356,000.00",3%,"$10,680.00",,3%,0%,"$10,680.00","$356,000.00","$366,000.00",05/15/2025,3,5,14261,3581,Townhouse,1985,0%,Facebook Ads,John Broker,"$2,136.00"
300000244,300000244,"7901 Hillcrest Rd, Smyrna, GA 30000",Sold,Approved,,2025-09-27,2025-12-07,2026-03-26,2025-09-27,2025-09-27,2025-10-20,"7901 Hillcrest Rd, Smyrna, GA 30000","$795,000.00",Christopher Harris,false,Christopher Harris,Smyrna,USA,Fulton,GA,"Hillcrest Rd,",7901,30000,2025-12-07,2025-10-20,"$7,950.00",Broker,"$795,000.00",3%,"$23,850.00",,3%,0%,"$23,850.00","$795,000.00","$826,000.00",09/27/2025,3,5,11959,1950,Multi-Family,2007,0%,Walk-in,John Broker,"$4,770.00"
300000245,300000245,"1857 Oak Ave, Marietta, GA 30000",Active Listings,Pending,Top Producer,2025-05-14,,2025-11-10,2025-05-14,2025-05-14,,"1857 Oak Ave, Marietta, GA 30000","$863,000.00",Lisa Thomas,false,Lisa Thomas,Marietta,USA,Fulton,GA,"Oak Ave,",1857,30000,,,"$8,630.00",Broker,"$863,000.00",3%,"$25,890.00","$25,890.00",3%,3%,"$51,780.00","$863,000.00","$897,000.00",05/14/2025,3,4,16811,2272,Single Family,2017,0%,Sphere of Influence,John Broker,"$10,356.00"
300000246,300000246,"2794 Washington Ave, Decatur, GA 30000",Archived,Pending,,2025-02-22,,2025-08-21,2025-02-22,2025-02-22,2025-05-05,"2794 Washington Ave, Decatur, GA 30000","$335,900.00",James Wilson,false,James Wilson,Decatur,USA,Fulton,GA,"Washington Ave,",2794,30000,,2025-05-05,"$3,359.00",Broker,"$335,900.00",3%,"$10,077.00","$10,077.00",3%,3%,"$20,154.00","$335,900.00","$358,900.00",02/22/2025,2,4,29887,1948,Land,1988,0%,Zillow,John Broker,"$4,030.80"
300000247,300000247,"4731 Pine Ln, Lawrenceville, GA 30000",Active Listings,Pending,Top Producer,2025-06-02,,2025-11-29,2025-06-02,2025-06-02,,"4731 Pine Ln, Lawrenceville, GA 30000","$1,185,900.00",Christopher Harris,false,Christopher Harris,Lawrenceville,USA,Fulton,GA,"Pine Ln,",4731,30000,,,"$11,859.00",Broker,"$1,185,900.00",3%,,"$35,577.00",0%,3%,"$35,577.00","$1,185,900.00","$1,199,900.00",06/02/2025,2,4,36055,4631,Multi-Family,1984,0%,Direct Mail,John Broker,"$7,115.40"
300000248,300000248,"7647 Washington Ave, Smyrna, GA 30000",Sold,Approved,Top Producer,2025-07-24,2025-09-26,2026-01-20,2025-07-24,2025-07-24,2025-08-20,"7647 Washington Ave, Smyrna, GA 30000","$1,288,900.00",Ashley Martin,false,Ashley Martin,Smyrna,USA,Fulton,GA,"Washington Ave,",7647,30000,2025-09-26,2025-08-20,"$12,889.00",Broker,"$1,288,900.00",3%,"$38,667.00",,3%,0%,"$38,667.00","$1,288,900.00","$1,299,900.00",07/24/2025,5,5,10610,1649,Single Family,1995,25%,Referral,John Broker,"$7,733.40"
300000249,300000249,"1984 Cedar Blvd, Decatur, GA 30000",Active Listings,Pending,,2025-11-09,,2026-05-08,2025-11-09,2025-11-09,,"1984 Cedar Blvd, Decatur, GA 30000","$606,900.00",Christopher Harris,false,Christopher Harris,Decatur,USA,Fulton,GA,"Cedar Blvd,",1984,30000,,,"$6,069.00",Broker,"$606,900.00",3%,,"$18,207.00",0%,3%,"$18,207.00","$606,900.00","$606,900.00",11/09/2025,5,3,38814,3982,Townhouse,2010,25%,Referral,John Broker,"$3,641.40"
300000250,300000250,"8311 Pine Ln, Smyrna, GA 30000",Under Contract,Pending,,2026-02-04,2026-06-08,2026-08-03,2026-02-04,2026-02-04,2026-04-25,"8311 Pine Ln, Smyrna, GA 30000","$343,900.00",Emily Chen,false,Emily Chen,Smyrna,USA,Fulton,GA,"Pine Ln,",8311,30000,2026-06-08,2026-04-25,"$3,439.00",Broker,"$343,900.00",3%,,"$10,317.00",0%,3%,"$10,317.00","$343,900.00","$390,900.00",02/04/2026,3,5,16254,4405,Land,2007,0%,Zillow,John Broker,"$2,063.40"
300000251,300000251,"2684 Pine Ln, Atlanta, GA 30000",Under Contract,Pending,Top Producer,2025-02-04,2025-06-27,2025-08-03,2025-02-04,2025-02-04,2025-05-01,"2684 Pine Ln, Atlanta, GA 30000","$1,293,000.00",James Wilson,false,James Wilson,Atlanta,USA,Fulton,GA,"Pine Ln,",2684,30000,2025-06-27,2025-05-01,"$12,930.00",Broker,"$1,293,000.00",3%,"$38,790.00",,3%,0%,"$38,790.00","$1,293,000.00","$1,332,000.00",02/04/2025,3,6,39303,1707,Single Family,1991,0%,Zillow,John Broker,"$7,758.00"
300000252,300000252,"8371 Park Pl, Decatur, GA 30000",Under Contract,Pending,,2025-07-10,2025-11-13,2026-01-06,2025-07-10,2025-07-10,2025-09-22,"8371 Park Pl, Decatur, GA 30000","$375,900.00",Christopher Harris,false,Christopher Harris,Decatur,USA,Fulton,GA,"Park Pl,",8371,30000,2025-11-13,2025-09-22,"$3,759.00",Broker,"$375,900.00",3%,,"$11,277.00",0%,3%,"$11,277.00","$375,900.00","$375,900.00",07/10/2025,5,3,19226,1500,Condo,2006,0%,Facebook Ads,John Broker,"$2,255.40"
300000253,300000253,"7853 Maple Dr, Woodstock, GA 30000",Under Contract,Pending,,2026-01-02,2026-03-16,2026-07-01,2026-01-02,2026-01-02,2026-01-18,"7853 Maple Dr, Woodstock, GA 30000","$674,900.00",Sarah Miller,false,Sarah Miller,Woodstock,USA,Fulton,GA,"Maple Dr,",7853,30000,2026-03-16,2026-01-18,"$6,749.00",Broker,"$674,900.00",3%,"$20,247.00","$20,247.00",3%,3%,"$40,494.00","$674,900.00","$674,900.00",01/02/2026,5,6,36244,2575,Townhouse,1982,25%,Referral,John Broker,"$8,098.80"
300000254,300000254,"3989 Elm St, Marietta, GA 30000",Under Contract,Pending,,2025-01-29,2025-04-23,2025-07-28,2025-01-29,2025-01-29,2025-03-24,"3989 Elm St, Marietta, GA 30000","$590,900.00",Emily Chen,false,Emily Chen,Marietta,USA,Fulton,GA,"Elm St,",3989,30000,2025-04-23,2025-03-24,"$5,909.00",Broker,"$590,900.00",3%,,"$17,727.00",0%,3%,"$17,727.00","$590,900.00","$631,900.00",01/29/2025,2,5,12662,2480,Condo,1998,0%,Facebook Ads,John Broker,"$3,545.40"
300000255,300000255,"4885 Cedar Blvd, Smyrna, GA 30000",Sold,Approved,Top Producer,2025-07-31,2025-10-13,2026-01-27,2025-07-31,2025-07-31,2025-08-30,"4885 Cedar Blvd, Smyrna, GA 30000","$975,900.00",David Martinez,false,David Martinez,Smyrna,USA,Fulton,GA,"Cedar Blvd,",4885,30000,2025-10-13,2025-08-30,"$9,759.00",Broker,"$975,900.00",3%,"$29,277.00",,3%,0%,"$29,277.00","$975,900.00","$986,900.00",07/31/2025,5,3,9825,2118,Multi-Family,2004,0%,Sphere of Influence,John Broker,"$5,855.40"
300000256,300000256,"8126 Pine Ln, Decatur, GA 30000",Under Contract,Pending,,2025-11-21,2026-01-22,2026-05-20,2025-11-21,2025-11-21,2025-12-13,"8126 Pine Ln, Decatur, GA 30000","$443,900.00",Christopher Harris,false,Christopher Harris,Decatur,USA,Fulton,GA,"Pine Ln,",8126,30000,2026-01-22,2025-12-13,"$4,439.00",Broker,"$443,900.00",3%,,"$13,317.00",0%,3%,"$13,317.00","$443,900.00","$469,900.00",11/21/2025,3,4,29511,2219,Condo,1999,0%,Walk-in,John Broker,"$2,663.40"
300000257,300000257,"6722 Park Pl, Sandy Springs, GA 30000",Active Listings,Pending,,2025-05-14,,2025-11-10,2025-05-14,2025-05-14,,"6722 Park Pl, Sandy Springs, GA 30000","$489,900.00",Jessica Davis,false,Jessica Davis,Sandy Springs,USA,Fulton,GA,"Park Pl,",6722,30000,,,"$4,899.00",Broker,"$489,900.00",3%,"$14,697.00","$14,697.00",3%,3%,"$29,394.00","$489,900.00","$489,900.00",05/14/2025,4,4,14876,3113,Townhouse,2005,0%,Realtor.com,John Broker,"$5,878.80"
300000258,300000258,"8795 Pine Ln, Decatur, GA 30000",Under Contract,Pending,,2026-01-24,2026-05-31,2026-07-23,2026-01-24,2026-01-24,2026-04-04,"8795 Pine Ln, Decatur, GA 30000","$641,900.00",William Jackson,false,William Jackson,Decatur,USA,Fulton,GA,"Pine Ln,",8795,30000,2026-05-31,2026-04-04,"$6,419.00",Broker,"$641,900.00",3%,"$19,257.00","$19,257.00",3%,3%,"$38,514.00","$641,900.00","$647,900.00",01/24/2026,5,6,18277,2078,Townhouse,2011,25%,Referral,John Broker,"$7,702.80"
300000259,300000259,"399 Main St, Atlanta, GA 30000",Archived,Pending,,2025-06-12,,2025-12-09,2025-06-12,2025-06-12,2025-06-24,"399 Main St, Atlanta, GA 30000","$213,900.00",Ashley Martin,false,Ashley Martin,Atlanta,USA,Fulton,GA,"Main St,",399,30000,,2025-06-24,"$2,139.00",Broker,"$213,900.00",3%,,"$6,417.00",0%,3%,"$6,417.00","$213,900.00","$213,900.00",06/12/2025,3,6,11323,4610,Condo,2024,0%,Walk-in,John Broker,"$1,283.40"
300000260,300000260,"7973 Lakeview Dr, Atlanta, GA 30000",Active Listings,Pending,,2025-01-31,,2025-07-30,2025-01-31,2025-01-31,,"7973 Lakeview Dr, Atlanta, GA 30000","$591,000.00",William Jackson,false,William Jackson,Atlanta,USA,Fulton,GA,"Lakeview Dr,",7973,30000,,,"$5,910.00",Broker,"$591,000.00",3%,"$17,730.00",,3%,0%,"$17,730.00","$591,000.00","$591,000.00",01/31/2025,4,3,15901,2414,Multi-Family,2012,0%,Zillow,John Broker,"$3,546.00"
300000261,300000261,"1347 Pine Ln, Alpharetta, GA 30000",Under Contract,Pending,,2025-06-21,2025-09-20,2025-12-18,2025-06-21,2025-06-21,2025-07-28,"1347 Pine Ln, Alpharetta, GA 30000","$497,000.00",Elizabeth White,false,Elizabeth White,Alpharetta,USA,Fulton,GA,"Pine Ln,",1347,30000,2025-09-20,2025-07-28,"$4,970.00",Broker,"$497,000.00",3%,,"$14,910.00",0%,3%,"$14,910.00","$497,000.00","$514,000.00",06/21/2025,3,5,36593,2804,Condo,1995,0%,Open House,John Broker,"$2,982.00"
300000262,300000262,"8299 Park Pl, Smyrna, GA 30000",Under Contract,Pending,,2025-10-15,2026-02-10,2026-04-13,2025-10-15,2025-10-15,2025-12-18,"8299 Park Pl, Smyrna, GA 30000","$341,900.00",Amanda Garcia,false,Amanda Garcia,Smyrna,USA,Fulton,GA,"Park Pl,",8299,30000,2026-02-10,2025-12-18,"$3,419.00",Broker,"$341,900.00",3%,"$10,257.00",,3%,0%,"$10,257.00","$341,900.00","$375,900.00",10/15/2025,4,3,32615,2948,Townhouse,2018,25%,Referral,John Broker,"$2,051.40"
300000263,300000263,"2681 Pine Ln, Kennesaw, GA 30000",Active Listings,Pending,,2025-10-19,,2026-04-17,2025-10-19,2025-10-19,,"2681 Pine Ln, Kennesaw, GA 30000","$51,900.00",Jennifer Taylor,false,Jennifer Taylor,Kennesaw,USA,Fulton,GA,"Pine Ln,",2681,30000,,,$519.00,Broker,"$51,900.00",3%,,"$1,557.00",0%,3%,"$1,557.00","$51,900.00","$77,900.00",10/19/2025,4,6,8740,2336,Land,2011,0%,Sphere of Influence,John Broker,$311.40
300000264,300000264,"6423 Lakeview Dr, Sandy Springs, GA 30000",Active Listings,Pending,Top Producer,2026-01-05,,2026-07-04,2026-01-05,2026-01-05,,"6423 Lakeview Dr, Sandy Springs, GA 30000","$1,482,000.00",Sarah Miller,false,Sarah Miller,Sandy Springs,USA,Fulton,GA,"Lakeview Dr,",6423,30000,,,"$14,820.00",Broker,"$1,482,000.00",3%,"$44,460.00",,3%,0%,"$44,460.00","$1,482,000.00","$1,511,000.00",01/05/2026,3,5,16276,3569,Single Family,2002,0%,Direct Mail,John Broker,"$8,892.00"
300000265,300000265,"3549 Elm St, Woodstock, GA 30000",Under Contract,Pending,Top Producer,2025-11-13,2026-01-27,2026-05-12,2025-11-13,2025-11-13,2025-12-25,"3549 Elm St, Woodstock, GA 30000","$1,305,900.00",Lisa Thomas,false,Lisa Thomas,Woodstock,USA,Fulton,GA,"Elm St,",3549,30000,2026-01-27,2025-12-25,"$13,059.00",Broker,"$1,305,900.00",3%,,"$39,177.00",0%,3%,"$39,177.00","$1,305,900.00","$1,330,900.00",11/13/2025,2,5,20943,4835,Single Family,1995,0%,Realtor.com,John Broker,"$7,835.40"
300000266,300000266,"7678 Cedar Blvd, Kennesaw, GA 30000",Archived,Pending,,2025-05-27,,2025-11-23,2025-05-27,2025-05-27,2025-06-27,"7678 Cedar Blvd, Kennesaw, GA 30000","$433,900.00",Jessica Davis,false,Jessica Davis,Kennesaw,USA,Fulton,GA,"Cedar Blvd,",7678,30000,,2025-06-27,"$4,339.00",Broker,"$433,900.00",3%,"$13,017.00","$13,017.00",3%,3%,"$26,034.00","$433,900.00","$462,900.00",05/27/2025,5,6,30229,3528,Condo,2013,0%,Direct Mail,John Broker,"$5,206.80"
300000267,300000267,"2980 Pine Ln, Smyrna, GA 30000",Active Listings,Pending,,2026-02-06,,2026-08-05,2026-02-06,2026-02-06,,"2980 Pine Ln, Smyrna, GA 30000","$611,000.00",Amanda Garcia,false,Amanda Garcia,Smyrna,USA,Fulton,GA,"Pine Ln,",2980,30000,,,"$6,110.00",Broker,"$611,000.00",3%,,"$18,330.00",0%,3%,"$18,330.00","$611,000.00","$640,000.00",02/06/2026,4,6,31078,2360,Townhouse,2015,0%,Open House,John Broker,"$3,666.00"
300000268,300000268,"6301 Main St, Decatur, GA 30000",Sold,Approved,Top Producer,2025-06-13,2025-08-30,2025-12-10,2025-06-13,2025-06-13,2025-07-16,"6301 Main St, Decatur, GA 30000","$1,297,900.00",William Jackson,false,William Jackson,Decatur,USA,Fulton,GA,"Main St,",6301,30000,2025-08-30,2025-07-16,"$12,979.00",Broker,"$1,297,900.00",3%,,"$38,937.00",0%,3%,"$38,937.00","$1,297,900.00","$1,297,900.00",06/13/2025,4,4,6598,2442,Single Family,2020,0%,Realtor.com,John Broker,"$7,787.40"
300000269,300000269,"3203 Oak Ave, Roswell, GA 30000",Sold,Approved,,2025-03-29,2025-08-03,2025-09-25,2025-03-29,2025-03-29,2025-06-17,"3203 Oak Ave, Roswell, GA 30000","$412,900.00",Robert Anderson,false,Robert Anderson,Roswell,USA,Fulton,GA,"Oak Ave,",3203,30000,2025-08-03,2025-06-17,"$4,129.00",Broker,"$412,900.00",3%,"$12,387.00",,3%,0%,"$12,387.00","$412,900.00","$425,900.00",03/29/2025,4,6,20430,2317,Single Family,1992,0%,Open House,John Broker,"$2,477.40"
300000270,300000270,"7067 Washington Ave, Smyrna, GA 30000",Sold,Approved,,2025-04-06,2025-08-03,2025-10-03,2025-04-06,2025-04-06,2025-06-26,"7067 Washington Ave, Smyrna, GA 30000","$697,000.00",Christopher Harris,false,Christopher Harris,Smyrna,USA,Fulton,GA,"Washington Ave,",7067,30000,2025-08-03,2025-06-26,"$6,970.00",Broker,"$697,000.00",3%,"$20,910.00",,3%,0%,"$20,910.00","$697,000.00","$721,000.00",04/06/2025,2,3,29389,2968,Multi-Family,2010,0%,Open House,John Broker,"$4,182.00"
300000271,300000271,"2139 Oak Ave, Woodstock, GA 30000",Under Contract,Pending,Top Producer,2025-08-23,2025-10-31,2026-02-19,2025-08-23,2025-08-23,2025-09-18,"2139 Oak Ave, Woodstock, GA 30000","$1,018,000.00",Michael Brown,false,Michael Brown,Woodstock,USA,Fulton,GA,"Oak Ave,",2139,30000,2025-10-31,2025-09-18,"$10,180.00",Broker,"$1,018,000.00",3%,,"$30,540.00",0%,3%,"$30,540.00","$1,018,000.00","$1,067,000.00",08/23/2025,4,4,16740,3724,Single Family,1994,0%,Sphere of Influence,John Broker,"$6,108.00"
300000272,300000272,"2850 Elm St, Decatur, GA 30000",Archived,Pending,,2025-03-24,,2025-09-20,2025-03-24,2025-03-24,2025-05-28,"2850 Elm St, Decatur, GA 30000","$322,900.00",Lisa Thomas,false,Lisa Thomas,Decatur,USA,Fulton,GA,"Elm St,",2850,30000,,2025-05-28,"$3,229.00",Broker,"$322,900.00",3%,"$9,687.00",,3%,0%,"$9,687.00","$322,900.00","$367,900.00",03/24/2025,2,6,13526,3980,Land,2014,25%,Referral,John Broker,"$1,937.40"
300000273,300000273,"1743 Pine Ln, Marietta, GA 30000",Archived,Pending,Top Producer,2025-02-02,,2025-08-01,2025-02-02,2025-02-02,2025-03-17,"1743 Pine Ln, Marietta, GA 30000","$1,252,900.00",David Martinez,false,David Martinez,Marietta,USA,Fulton,GA,"Pine Ln,",1743,30000,,2025-03-17,"$12,529.00",Broker,"$1,252,900.00",3%,"$37,587.00",,3%,0%,"$37,587.00","$1,252,900.00","$1,281,900.00",02/02/2025,3,3,25425,2704,Single Family,2010,0%,Realtor.com,John Broker,"$7,517.40"
300000274,300000274,"926 Main St, Smyrna, GA 30000",Active Listings,Pending,Top Producer,2025-04-04,,2025-10-01,2025-04-04,2025-04-04,,"926 Main St, Smyrna, GA 30000","$954,900.00",William Jackson,false,William Jackson,Smyrna,USA,Fulton,GA,"Main St,",926,30000,,,"$9,549.00",Broker,"$954,900.00",3%,,"$28,647.00",0%,3%,"$28,647.00","$954,900.00","$954,900.00",04/04/2025,3,3,6817,3221,Single Family,1992,0%,Open House,John Broker,"$5,729.40"
300000275,300000275,"4086 Park Pl, Roswell, GA 30000",Active Listings,Pending,,2025-01-17,,2025-07-16,2025-01-17,2025-01-17,,"4086 Park Pl, Roswell, GA 30000","$396,900.00",James Wilson,false,James Wilson,Roswell,USA,Fulton,GA,"Park Pl,",4086,30000,,,"$3,969.00",Broker,"$396,900.00",3%,"$11,907.00","$11,907.00",3%,3%,"$23,814.00","$396,900.00","$425,900.00",01/17/2025,3,3,12610,1747,Condo,2001,0%,Direct Mail,John Broker,"$4,762.80"
300000276,300000276,"8857 Park Pl, Marietta, GA 30000",Under Contract,Pending,,2025-01-19,2025-05-18,2025-07-18,2025-01-19,2025-01-19,2025-04-05,"8857 Park Pl, Marietta, GA 30000","$538,000.00",Amanda Garcia,false,Amanda Garcia,Marietta,USA,Fulton,GA,"Park Pl,",8857,30000,2025-05-18,2025-04-05,"$5,380.00",Broker,"$538,000.00",3%,"$16,140.00",,3%,0%,"$16,140.00","$538,000.00","$538,000.00",01/19/2025,2,4,35643,4269,Townhouse,2002,0%,Direct Mail,John Broker,"$3,228.00"
300000277,300000277,"1720 Hillcrest Rd, Sandy Springs, GA 30000",Sold,Approved,,2025-06-26,2025-08-16,2025-12-23,2025-06-26,2025-06-26,2025-07-01,"1720 Hillcrest Rd, Sandy Springs, GA 30000","$457,900.00",Sarah Miller,false,Sarah Miller,Sandy Springs,USA,Fulton,GA,"Hillcrest Rd,",1720,30000,2025-08-16,2025-07-01,"$4,579.00",Broker,"$457,900.00",3%,"$13,737.00",,3%,0%,"$13,737.00","$457,900.00","$504,900.00",06/26/2025,4,4,15138,3266,Townhouse,2014,0%,Facebook Ads,John Broker,"$2,747.40"
300000278,300000278,"249 Maple Dr, Alpharetta, GA 30000",Archived,Pending,,2025-08-02,,2026-01-29,2025-08-02,2025-08-02,2025-09-17,"249 Maple Dr, Alpharetta, GA 30000","$727,000.00",Elizabeth White,false,Elizabeth White,Alpharetta,USA,Fulton,GA,"Maple Dr,",249,30000,,2025-09-17,"$7,270.00",Broker,"$727,000.00",3%,,"$21,810.00",0%,3%,"$21,810.00","$727,000.00","$756,000.00",08/02/2025,4,5,6832,1837,Townhouse,2005,0%,Sphere of Influence,John Broker,"$4,362.00"
300000279,300000279,"513 Cedar Blvd, Kennesaw, GA 30000",Active Listings,Pending,,2026-01-07,,2026-07-06,2026-01-07,2026-01-07,,"513 Cedar Blvd, Kennesaw, GA 30000","$714,000.00",Sarah Miller,false,Sarah Miller,Kennesaw,USA,Fulton,GA,"Cedar Blvd,",513,30000,,,"$7,140.00",Broker,"$714,000.00",3%,"$21,420.00",,3%,0%,"$21,420.00","$714,000.00","$714,000.00",01/07/2026,3,5,22495,1767,Townhouse,2008,25%,Referral,John Broker,"$4,284.00"
300000280,300000280,"5399 Park Pl, Kennesaw, GA 30000",Sold,Approved,,2025-02-22,2025-05-20,2025-08-21,2025-02-22,2025-02-22,2025-03-25,"5399 Park Pl, Kennesaw, GA 30000","$636,900.00",Jessica Davis,false,Jessica Davis,Kennesaw,USA,Fulton,GA,"Park Pl,",5399,30000,2025-05-20,2025-03-25,"$6,369.00",Broker,"$636,900.00",3%,,"$19,107.00",0%,3%,"$19,107.00","$636,900.00","$651,900.00",02/22/2025,2,3,18505,1583,Townhouse,2015,0%,Sphere of Influence,John Broker,"$3,821.40"
300000281,300000281,"6173 Hillcrest Rd, Decatur, GA 30000",Archived,Pending,,2025-04-04,,2025-10-01,2025-04-04,2025-04-04,2025-05-05,"6173 Hillcrest Rd, Decatur, GA 30000","$597,900.00",Ashley Martin,false,Ashley Martin,Decatur,USA,Fulton,GA,"Hillcrest Rd,",6173,30000,,2025-05-05,"$5,979.00",Broker,"$597,900.00",3%,"$17,937.00",,3%,0%,"$17,937.00","$597,900.00","$597,900.00",04/04/2025,2,3,37639,2555,Condo,2018,0%,Realtor.com,John Broker,"$3,587.40"
300000282,300000282,"511 Park Pl, Roswell, GA 30000",Sold,Approved,,2025-11-22,2026-01-03,2026-05-21,2025-11-22,2025-11-22,2025-12-02,"511 Park Pl, Roswell, GA 30000","$140,900.00",Matthew Thompson,false,Matthew Thompson,Roswell,USA,Fulton,GA,"Park Pl,",511,30000,2026-01-03,2025-12-02,"$1,409.00",Broker,"$140,900.00",3%,,"$4,227.00",0%,3%,"$4,227.00","$140,900.00","$160,900.00",11/22/2025,2,5,22207,4160,Land,1999,0%,Zillow,John Broker,$845.40
